2026-05-12 14:45:49,909 - genesis - INFO - Testing WhatsApp Parser...
2026-05-12 14:45:49,909 - genesis - INFO - Scanning for WhatsApp exports in: /home/nhaver/MyFirstRepo/02-work/genesis-feedback-storytelling/data/raw/whatsapp_exports
2026-05-12 14:45:49,910 - genesis - INFO - Found 1 WhatsApp export file(s)
2026-05-12 14:45:49,910 - genesis - INFO - Parsing WhatsApp export: /home/nhaver/MyFirstRepo/02-work/genesis-feedback-storytelling/data/raw/whatsapp_exports/Genesis_Customer_Service_Whatapp_chat.txt
2026-05-12 14:45:49,944 - genesis - INFO - Parsed 2897 messages from Genesis_Customer_Service_Whatapp_chat.txt, 0 errors
2026-05-12 14:45:49,945 - genesis - INFO - Total feedback parsed from all files: 2897
2026-05-12 14:45:49,945 - genesis - INFO - ✓ Parsed 2897 messages from WhatsApp
2026-05-12 14:45:49,945 - genesis - INFO - 
First 3 messages:
2026-05-12 14:45:49,945 - genesis - INFO - 
1. From: גיל נייד שרות
2026-05-12 14:45:49,945 - genesis - INFO -    Time: 2024-11-05 15:47:24
2026-05-12 14:45:49,945 - genesis - INFO -    Text: ‎Messages and calls are end-to-end encrypted. Only people in this chat can read, listen to, or share...
2026-05-12 14:45:49,945 - genesis - INFO - 
2. From: Zohar Haver
2026-05-12 14:45:49,945 - genesis - INFO -    Time: 2024-11-05 16:06:03
2026-05-12 14:45:49,945 - genesis - INFO -    Text: עוד מעט יושבת עם חני על זה...
2026-05-12 14:45:49,945 - genesis - INFO - 
3. From: Zohar Haver
2026-05-12 14:45:49,945 - genesis - INFO -    Time: 2024-11-05 16:06:19
2026-05-12 14:45:49,945 - genesis - INFO -    Text: אני מבינה שהוא מתנה את רכישת הרכב החדש בהתחייבות שלנו...
2026-05-12 14:45:49,945 - genesis - INFO - 
Normalizing 2897 messages...
2026-05-12 14:45:49,945 - genesis - INFO - Normalizing 2897 feedback items
2026-05-12 14:45:49,949 - genesis - INFO - Normalization complete: 2691 items, 206 duplicates removed
2026-05-12 14:45:49,966 - genesis - INFO - Normalized feedback saved to: /home/nhaver/MyFirstRepo/02-work/genesis-feedback-storytelling/data/processed/normalized_feedback.json
2026-05-12 14:45:49,967 - genesis - INFO - ✓ Normalized: 2691 items saved to data/processed/normalized_feedback.json
2026-05-12 15:05:37,398 - genesis - INFO - ================================================================================
2026-05-12 15:05:37,398 - genesis - INFO - PHASE 3: AI-POWERED EXTRACTION WITH CLAUDE
2026-05-12 15:05:37,399 - genesis - INFO - ================================================================================
2026-05-12 15:05:37,414 - genesis - INFO - 
✓ Loaded 2691 normalized feedback items
2026-05-12 15:05:37,414 - genesis - INFO - 
[EXTRACTING] Sending feedback to Claude for sentiment analysis...
2026-05-12 15:05:37,414 - genesis - INFO - This may take a few moments...

2026-05-12 15:05:37,466 - genesis - INFO - Starting extraction for 2691 feedback items
2026-05-12 15:05:37,466 - genesis - INFO - Processing batch 1 (50 items)
2026-05-12 15:05:37,891 - genesis - ERROR - Error extracting feedback whatsapp_Genesis_Customer_Service_Whatapp_chat_00000: Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}, 'request_id': 'req_011CaxeMSnPLpsPHjWY5xCmV'}
2026-05-12 15:05:38,562 - genesis - ERROR - Error extracting feedback whatsapp_Genesis_Customer_Service_Whatapp_chat_00001: Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}, 'request_id': 'req_011CaxeMVEUKkDkZSUrHSRYw'}
2026-05-12 15:05:38,856 - genesis - ERROR - Error extracting feedback whatsapp_Genesis_Customer_Service_Whatapp_chat_00002: Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}, 'request_id': 'req_011CaxeMX66YTFVbiqtnjTym'}
2026-05-12 15:05:39,157 - genesis - ERROR - Error extracting feedback whatsapp_Genesis_Customer_Service_Whatapp_chat_00003: Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}, 'request_id': 'req_011CaxeMYPUjvZwsHXwkvrav'}
2026-05-12 15:05:39,429 - genesis - ERROR - Error extracting feedback whatsapp_Genesis_Customer_Service_Whatapp_chat_00004: Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}, 'request_id': 'req_011CaxeMZddyEPYyDXjr7PTi'}
2026-05-12 15:05:39,704 - genesis - ERROR - Error extracting feedback whatsapp_Genesis_Customer_Service_Whatapp_chat_00005: Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}, 'request_id': 'req_011CaxeMaoqAYTerjDQGzA9b'}
2026-05-12 15:05:39,973 - genesis - ERROR - Error extracting feedback whatsapp_Genesis_Customer_Service_Whatapp_chat_00006: Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}, 'request_id': 'req_011CaxeMbxHqQoqQR5FzenZZ'}
2026-05-12 15:05:40,282 - genesis - ERROR - Error extracting feedback whatsapp_Genesis_Customer_Service_Whatapp_chat_00007: Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}, 'request_id': 'req_011CaxeMd612NLCmew5SsTae'}
2026-05-12 15:05:40,547 - genesis - ERROR - Error extracting feedback whatsapp_Genesis_Customer_Service_Whatapp_chat_00008: Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}, 'request_id': 'req_011CaxeMeQsdDNJr5MWKzbsB'}
2026-05-12 15:05:40,852 - genesis - ERROR - Error extracting feedback whatsapp_Genesis_Customer_Service_Whatapp_chat_00009: Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}, 'request_id': 'req_011CaxeMfZq99vwr9cmoDXSc'}
2026-05-12 15:05:41,114 - genesis - ERROR - Error extracting feedback whatsapp_Genesis_Customer_Service_Whatapp_chat_00010: Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}, 'request_id': 'req_011CaxeMgrDsrbq5kkUEWWJB'}
2026-05-12 15:05:41,382 - genesis - ERROR - Error extracting feedback whatsapp_Genesis_Customer_Service_Whatapp_chat_00011: Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}, 'request_id': 'req_011CaxeMhxwVjdj3riGhVwfZ'}
2026-05-12 15:05:41,662 - genesis - ERROR - Error extracting feedback whatsapp_Genesis_Customer_Service_Whatapp_chat_00012: Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}, 'request_id': 'req_011CaxeMjA89TKnrM358jr6c'}
2026-05-12 15:05:41,960 - genesis - ERROR - Error extracting feedback whatsapp_Genesis_Customer_Service_Whatapp_chat_00013: Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}, 'request_id': 'req_011CaxeMkKL2xd13zdnVajwM'}
2026-05-12 15:05:42,226 - genesis - ERROR - Error extracting feedback whatsapp_Genesis_Customer_Service_Whatapp_chat_00014: Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}, 'request_id': 'req_011CaxeMmcDVGGJypCiWip4z'}
2026-05-12 15:05:42,498 - genesis - ERROR - Error extracting feedback whatsapp_Genesis_Customer_Service_Whatapp_chat_00015: Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}, 'request_id': 'req_011CaxeMnjvjSVHnDt3uYsJs'}
2026-05-12 15:05:42,777 - genesis - ERROR - Error extracting feedback whatsapp_Genesis_Customer_Service_Whatapp_chat_00016: Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}, 'request_id': 'req_011CaxeMovcrcHRDwm1D87oe'}
2026-05-12 15:05:43,462 - genesis - ERROR - Error extracting feedback whatsapp_Genesis_Customer_Service_Whatapp_chat_00017: Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}, 'request_id': 'req_011CaxeMq83n2QBybH6gCgBs'}
2026-05-12 15:05:43,742 - genesis - ERROR - Error extracting feedback whatsapp_Genesis_Customer_Service_Whatapp_chat_00018: Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}, 'request_id': 'req_011CaxeMt5QGTzXUa7YJices'}
2026-05-12 15:05:44,150 - genesis - ERROR - Error extracting feedback whatsapp_Genesis_Customer_Service_Whatapp_chat_00019: Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}, 'request_id': 'req_011CaxeMuD7W2GeDMXYywKVb'}
2026-05-12 15:05:44,478 - genesis - ERROR - Error extracting feedback whatsapp_Genesis_Customer_Service_Whatapp_chat_00020: Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}, 'request_id': 'req_011CaxeMw2WSw2T33NUCn1RN'}
2026-05-12 15:05:44,764 - genesis - ERROR - Error extracting feedback whatsapp_Genesis_Customer_Service_Whatapp_chat_00021: Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}, 'request_id': 'req_011CaxeMxPMouzpEsDkhviLm'}
2026-05-12 15:05:45,065 - genesis - ERROR - Error extracting feedback whatsapp_Genesis_Customer_Service_Whatapp_chat_00022: Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}, 'request_id': 'req_011CaxeMyjxyRkAUusUnxj7d'}
2026-05-12 15:05:45,355 - genesis - ERROR - Error extracting feedback whatsapp_Genesis_Customer_Service_Whatapp_chat_00023: Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}, 'request_id': 'req_011CaxeMzxeBWRNzExLrHuau'}
2026-05-12 15:05:45,631 - genesis - ERROR - Error extracting feedback whatsapp_Genesis_Customer_Service_Whatapp_chat_00024: Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}, 'request_id': 'req_011CaxeN27bJGgYb8h38o9PT'}
2026-05-12 15:05:45,891 - genesis - ERROR - Error extracting feedback whatsapp_Genesis_Customer_Service_Whatapp_chat_00025: Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}, 'request_id': 'req_011CaxeN3FohL711RfQwQKZL'}
2026-05-12 15:05:46,164 - genesis - ERROR - Error extracting feedback whatsapp_Genesis_Customer_Service_Whatapp_chat_00026: Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}, 'request_id': 'req_011CaxeN4Q1bkJYTHVD27WDk'}
2026-05-12 15:05:46,539 - genesis - ERROR - Error extracting feedback whatsapp_Genesis_Customer_Service_Whatapp_chat_00027: Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}, 'request_id': 'req_011CaxeN5Yii2VxX8EWqmwzJ'}
2026-05-12 15:05:46,876 - genesis - ERROR - Error extracting feedback whatsapp_Genesis_Customer_Service_Whatapp_chat_00028: Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}, 'request_id': 'req_011CaxeN7HQ8QH6b5sy69GnT'}
2026-05-12 15:05:47,520 - genesis - ERROR - Error extracting feedback whatsapp_Genesis_Customer_Service_Whatapp_chat_00029: Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}, 'request_id': 'req_011CaxeN9WqrRBtd9S6vUo7f'}
2026-05-12 15:05:47,991 - genesis - ERROR - Error extracting feedback whatsapp_Genesis_Customer_Service_Whatapp_chat_00030: Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}, 'request_id': 'req_011CaxeNBVuNmGVokbM6hoV7'}
2026-05-12 15:05:48,328 - genesis - ERROR - Error extracting feedback whatsapp_Genesis_Customer_Service_Whatapp_chat_00031: Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}, 'request_id': 'req_011CaxeNDSyXXBjstFQkGvWG'}
2026-05-12 15:05:48,813 - genesis - ERROR - Error extracting feedback whatsapp_Genesis_Customer_Service_Whatapp_chat_00032: Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}, 'request_id': 'req_011CaxeNFUGRix7sFRuDjxCe'}
2026-05-12 15:05:49,067 - genesis - ERROR - Error extracting feedback whatsapp_Genesis_Customer_Service_Whatapp_chat_00033: Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}, 'request_id': 'req_011CaxeNGrrjJhbxKk7wg186'}
2026-05-12 15:05:49,325 - genesis - ERROR - Error extracting feedback whatsapp_Genesis_Customer_Service_Whatapp_chat_00034: Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}, 'request_id': 'req_011CaxeNHwbe6iGRsCQCcmCH'}
2026-05-12 15:05:49,590 - genesis - ERROR - Error extracting feedback whatsapp_Genesis_Customer_Service_Whatapp_chat_00035: Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}, 'request_id': 'req_011CaxeNK54bWqhYTBwavTww'}
2026-05-12 15:05:50,171 - genesis - ERROR - Error extracting feedback whatsapp_Genesis_Customer_Service_Whatapp_chat_00036: Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}, 'request_id': 'req_011CaxeNLTAFX9Am39NNCcrC'}
2026-05-12 15:05:50,517 - genesis - ERROR - Error extracting feedback whatsapp_Genesis_Customer_Service_Whatapp_chat_00037: Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}, 'request_id': 'req_011CaxeNNjq61D364tTHjKxe'}
2026-05-12 15:05:50,780 - genesis - ERROR - Error extracting feedback whatsapp_Genesis_Customer_Service_Whatapp_chat_00038: Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}, 'request_id': 'req_011CaxeNQBPpp7FWjSwSRBdm'}
2026-05-12 15:05:51,038 - genesis - ERROR - Error extracting feedback whatsapp_Genesis_Customer_Service_Whatapp_chat_00039: Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}, 'request_id': 'req_011CaxeNRH8GERq27VYXyeEH'}
2026-05-12 15:05:51,317 - genesis - ERROR - Error extracting feedback whatsapp_Genesis_Customer_Service_Whatapp_chat_00040: Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}, 'request_id': 'req_011CaxeNSRq64g3pnZpnahsB'}
2026-05-12 15:05:51,707 - genesis - ERROR - Error extracting feedback whatsapp_Genesis_Customer_Service_Whatapp_chat_00041: Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}, 'request_id': 'req_011CaxeNTbGsPEViz6K2uBxo'}
2026-05-12 15:05:52,013 - genesis - ERROR - Error extracting feedback whatsapp_Genesis_Customer_Service_Whatapp_chat_00042: Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}, 'request_id': 'req_011CaxeNVFVGydg9dBTgbVba'}
2026-05-12 15:05:52,275 - genesis - ERROR - Error extracting feedback whatsapp_Genesis_Customer_Service_Whatapp_chat_00043: Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}, 'request_id': 'req_011CaxeNWZ8G4q28aXLwHwMv'}
2026-05-12 15:05:52,551 - genesis - ERROR - Error extracting feedback whatsapp_Genesis_Customer_Service_Whatapp_chat_00044: Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}, 'request_id': 'req_011CaxeNXerc8DxkaHLRfRer'}
2026-05-12 15:05:52,828 - genesis - ERROR - Error extracting feedback whatsapp_Genesis_Customer_Service_Whatapp_chat_00045: Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}, 'request_id': 'req_011CaxeNYq3nnaGdFkNsgASf'}
2026-05-12 15:05:53,086 - genesis - ERROR - Error extracting feedback whatsapp_Genesis_Customer_Service_Whatapp_chat_00046: Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}, 'request_id': 'req_011CaxeNa1z2mHzvbsvzAcWy'}
2026-05-12 15:05:53,342 - genesis - ERROR - Error extracting feedback whatsapp_Genesis_Customer_Service_Whatapp_chat_00047: Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}, 'request_id': 'req_011CaxeNb8D9xn9pQaP5s7EE'}
2026-05-12 15:05:53,594 - genesis - ERROR - Error extracting feedback whatsapp_Genesis_Customer_Service_Whatapp_chat_00048: Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}, 'request_id': 'req_011CaxeNcDCUpH7AB8LTwzLJ'}
2026-05-12 15:05:53,848 - genesis - ERROR - Error extracting feedback whatsapp_Genesis_Customer_Service_Whatapp_chat_00049: Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}, 'request_id': 'req_011CaxeNdJRtNH3JgXPLWmEJ'}
2026-05-12 15:05:53,848 - genesis - INFO - Processing batch 2 (50 items)
2026-05-12 15:05:54,113 - genesis - ERROR - Error extracting feedback whatsapp_Genesis_Customer_Service_Whatapp_chat_00050: Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}, 'request_id': 'req_011CaxeNeR9jJjH28WSERugS'}
2026-05-12 15:05:54,368 - genesis - ERROR - Error extracting feedback whatsapp_Genesis_Customer_Service_Whatapp_chat_00051: Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}, 'request_id': 'req_011CaxeNfXsUWFrnnro6Zhe1'}
2026-05-12 15:05:54,616 - genesis - ERROR - Error extracting feedback whatsapp_Genesis_Customer_Service_Whatapp_chat_00052: Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}, 'request_id': 'req_011CaxeNgbceGSuD8Q83nYi1'}
2026-05-12 15:05:54,889 - genesis - ERROR - Error extracting feedback whatsapp_Genesis_Customer_Service_Whatapp_chat_00053: Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}, 'request_id': 'req_011CaxeNhhLvrJxZj3f8cxbX'}
2026-05-12 15:05:55,179 - genesis - ERROR - Error extracting feedback whatsapp_Genesis_Customer_Service_Whatapp_chat_00054: Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}, 'request_id': 'req_011CaxeNirJQiZYCE9pn9MBr'}
2026-05-12 15:05:55,447 - genesis - ERROR - Error extracting feedback whatsapp_Genesis_Customer_Service_Whatapp_chat_00055: Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}, 'request_id': 'req_011CaxeNk8Se17PFNGAXSdyR'}
2026-05-12 15:05:55,813 - genesis - ERROR - Error extracting feedback whatsapp_Genesis_Customer_Service_Whatapp_chat_00056: Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}, 'request_id': 'req_011CaxeNmFATZ45PAdh4D12d'}
2026-05-12 15:05:56,092 - genesis - ERROR - Error extracting feedback whatsapp_Genesis_Customer_Service_Whatapp_chat_00057: Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}, 'request_id': 'req_011CaxeNnreu6VCrNxESbQjc'}
2026-05-12 15:05:56,346 - genesis - ERROR - Error extracting feedback whatsapp_Genesis_Customer_Service_Whatapp_chat_00058: Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}, 'request_id': 'req_011CaxeNoycvSx8P1XRat1cN'}
2026-05-12 15:05:56,807 - genesis - ERROR - Error extracting feedback whatsapp_Genesis_Customer_Service_Whatapp_chat_00059: Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}, 'request_id': 'req_011CaxeNqCo2RgUwtxJf7pCH'}
2026-05-12 15:05:57,136 - genesis - ERROR - Error extracting feedback whatsapp_Genesis_Customer_Service_Whatapp_chat_00060: Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}, 'request_id': 'req_011CaxeNs4R3WBHv3CqGdY5Z'}
2026-05-12 15:05:57,449 - genesis - ERROR - Error extracting feedback whatsapp_Genesis_Customer_Service_Whatapp_chat_00061: Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}, 'request_id': 'req_011CaxeNtSWWkXKxE6g59EdZ'}
2026-05-12 15:05:57,746 - genesis - ERROR - Error extracting feedback whatsapp_Genesis_Customer_Service_Whatapp_chat_00062: Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}, 'request_id': 'req_011CaxeNuxY634FPcJvcuRHd'}
2026-05-12 15:05:57,997 - genesis - ERROR - Error extracting feedback whatsapp_Genesis_Customer_Service_Whatapp_chat_00063: Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}, 'request_id': 'req_011CaxeNw3XbqV8JAWiyDaiG'}
2026-05-12 15:05:58,245 - genesis - ERROR - Error extracting feedback whatsapp_Genesis_Customer_Service_Whatapp_chat_00064: Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}, 'request_id': 'req_011CaxeNx7GZTFL5t8NsheDq'}
2026-05-12 15:05:58,577 - genesis - ERROR - Error extracting feedback whatsapp_Genesis_Customer_Service_Whatapp_chat_00065: Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}, 'request_id': 'req_011CaxeNyNfgphj5xEQNjCxQ'}
2026-05-12 15:05:58,841 - genesis - ERROR - Error extracting feedback whatsapp_Genesis_Customer_Service_Whatapp_chat_00066: Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}, 'request_id': 'req_011CaxeNzbLux36VQAURdNZm'}
